1	28 
2	5 
3	17 
4	18 
5	26 
6	21 
7	20 
8	10 
9	20 
10	17 
11	23 
12	5 
13	2 
14	9 
15	21 
16	26 
17	4 
18	21 
19	21 
20	19 
21	27 
22	32 
23	32 
24	31 
25	21 
26	11 
27	26 
28	14 
29	19 
30	22 
31	5 
32	31 
33	32 
34	13 
35	21 
36	23 
37	4 
38	14 
39	12 
40	18 
41	18 
42	19 
43	23 
44	23 
45	5 
46	25 
47	10 
48	9 
49	25 
50	19 
51	19 
52	25 
53	22 
54	14 
55	22 
56	26 
57	24 
58	3 
59	27 
60	25 
61	30 
62	23 
63	12 
64	9 
65	10 
66	11 
67	3 
68	19 
69	7 
70	18 
71	26 
72	17 
73	13 
74	18 
75	9 
76	4 
77	29 
78	25 
79	7 
80	18 
81	27 
82	26 
83	31 
84	6 
85	15 
86	8 
87	5 
88	15 
89	2 
90	16 
91	32 
92	17 
93	5 
94	12 
95	23 
96	11 
97	7 
98	5 
99	10 
100	20 
101	15 
102	10 
103	20 
104	9 
105	7 
106	27 
107	8 
108	18 
109	1 
110	28 
111	13 
112	16 
113	6 
114	6 
115	16 
116	19 
117	32 
118	8 
119	24 
120	22 
121	19 
122	23 
123	20 
124	21 
125	32 
126	3 
127	17 
128	27 
129	17 
130	24 
131	11 
132	7 
133	24 
134	19 
135	16 
136	12 
137	13 
138	30 
139	9 
140	2 
141	29 
142	17 
143	4 
144	5 
145	8 
146	22 
147	5 
148	31 
149	19 
150	6 
151	2 
152	5 
153	17 
154	20 
155	1 
156	28 
157	3 
158	15 
159	10 
160	15 
161	16 
162	30 
163	17 
164	10 
165	6 
166	7 
167	31 
168	11 
169	18 
170	11 
171	7 
172	15 
173	25 
174	18 
175	4 
176	6 
177	30 
178	2 
179	31 
180	17 
181	7 
182	16 
183	18 
184	6 
185	27 
186	7 
187	15 
188	27 
189	18 
190	5 
191	12 
192	17 
193	5 
194	26 
195	25 
196	20 
197	15 
198	32 
199	20 
200	31 
201	32 
202	30 
203	30 
204	30 
205	27 
206	3 
207	1 
208	29 
209	3 
210	29 
211	14 
212	8 
213	21 
214	27 
215	22 
216	5 
217	21 
218	32 
219	5 
220	28 
221	25 
222	13 
