1	14 
2	1 
3	5 
4	9 
5	3 
6	9 
7	29 
8	6 
9	26 
10	11 
11	28 
12	6 
13	24 
14	18 
15	7 
16	9 
17	7 
18	12 
19	8 
20	2 
21	8 
22	4 
23	23 
24	12 
25	18 
26	10 
27	1 
28	24 
29	29 
30	10 
31	6 
32	10 
33	28 
34	1 
35	24 
36	19 
37	11 
38	4 
39	24 
40	6 
41	10 
42	13 
43	5 
44	16 
45	11 
46	29 
47	30 
48	11 
49	24 
50	19 
51	2 
52	9 
53	21 
54	22 
55	31 
56	15 
57	21 
58	25 
59	10 
60	11 
61	2 
62	26 
63	19 
64	27 
65	23 
66	21 
67	3 
68	24 
69	22 
70	1 
71	8 
72	12 
73	14 
74	31 
75	27 
76	18 
77	28 
78	2 
79	8 
80	26 
81	30 
82	25 
83	6 
84	5 
85	25 
86	4 
87	12 
88	19 
89	1 
90	13 
91	5 
92	2 
93	1 
94	23 
95	19 
96	5 
97	26 
98	16 
99	3 
100	13 
101	20 
102	31 
103	28 
104	24 
105	12 
106	25 
107	17 
108	4 
109	10 
110	2 
111	18 
112	5 
113	8 
114	20 
115	20 
116	6 
117	22 
118	17 
119	22 
120	10 
121	5 
122	11 
123	29 
124	20 
125	29 
126	11 
127	21 
128	29 
129	18 
130	28 
131	7 
132	6 
133	6 
134	5 
135	5 
136	31 
137	7 
138	1 
139	12 
140	7 
141	18 
142	13 
143	4 
144	8 
145	17 
146	10 
147	22 
148	4 
149	16 
150	16 
151	19 
152	21 
153	7 
154	11 
155	22 
156	15 
157	14 
158	8 
159	23 
160	29 
161	27 
162	8 
163	12 
164	29 
165	13 
166	12 
167	23 
168	23 
169	2 
170	29 
171	31 
172	25 
173	22 
174	10 
175	29 
176	23 
177	14 
178	27 
179	29 
180	28 
181	23 
182	29 
183	4 
184	21 
185	1 
186	14 
187	18 
188	21 
189	7 
190	4 
191	10 
192	23 
193	1 
194	4 
195	3 
196	10 
197	25 
198	30 
199	4 
200	9 
201	15 
202	30 
203	10 
204	29 
205	8 
206	22 
207	18 
208	10 
209	14 
210	23 
211	26 
212	29 
213	24 
214	5 
215	28 
216	2 
217	17 
218	10 
219	5 
220	29 
221	26 
222	20 
223	23 
224	14 
225	1 
226	24 
227	26 
228	31 
229	29 
