1	24
1	68
1	179
1	243
1	561
1	647
1	783
1	803
1	856
1	877
1	905
1	914
1	953
1	994
2	22
2	416
2	505
2	510
2	662
2	730
2	916
2	959
2	962
2	968
2	990
2	992
2	994
2	996
2	997
2	999
2	1000
3	167
3	317
3	363
3	428
3	517
3	527
3	668
3	726
3	766
3	820
3	900
3	945
3	958
3	996
4	187
4	194
4	209
4	377
4	736
4	759
4	827
4	886
4	930
4	935
4	943
4	984
4	985
4	989
4	991
5	40
5	137
5	174
5	257
5	278
5	459
5	499
5	586
5	608
5	664
5	779
5	890
5	953
5	991
6	218
6	395
6	665
6	712
6	721
6	729
6	800
6	808
6	841
6	898
6	933
6	948
6	960
6	969
7	77
7	249
7	304
7	395
7	400
7	626
7	690
7	815
7	881
7	921
7	941
7	957
7	965
7	970
8	69
8	252
8	404
8	509
8	613
8	642
8	646
8	747
8	775
8	859
8	913
8	918
8	929
8	952
9	53
9	402
9	511
9	587
9	590
9	665
9	688
9	721
9	760
9	808
9	933
9	948
9	960
9	969
10	379
10	495
10	539
10	605
10	740
10	742
10	784
10	822
10	850
10	868
10	872
10	904
10	924
10	931
11	214
11	320
11	327
11	408
11	571
11	583
11	624
11	630
11	634
11	701
11	779
11	792
11	853
11	918
12	273
12	386
12	470
12	472
12	584
12	614
12	666
12	723
12	735
12	752
12	826
12	851
12	855
12	904
13	64
13	69
13	120
13	350
13	419
13	504
13	646
13	775
13	813
13	881
13	913
13	918
13	929
13	952
14	231
14	396
14	417
14	451
14	546
14	807
14	814
14	876
14	884
14	896
14	911
14	949
14	950
14	953
14	978
14	980
15	294
15	342
15	443
15	501
15	659
15	767
15	818
15	825
15	894
15	900
15	902
15	908
15	969
15	979
16	67
16	226
16	348
16	469
16	562
16	573
16	594
16	656
16	689
16	691
16	780
16	789
16	842
16	996
17	189
17	284
17	289
17	360
17	414
17	478
17	555
17	558
17	618
17	682
17	852
17	922
17	979
17	982
18	396
18	650
18	696
18	710
18	714
18	716
18	835
18	866
18	876
18	896
18	911
18	950
18	953
18	978
18	980
19	41
19	439
19	536
19	554
19	704
19	726
19	766
19	773
19	780
19	820
19	907
19	909
19	945
19	958
20	262
20	295
20	306
20	364
20	444
20	498
20	550
20	581
20	589
20	643
20	674
20	722
20	837
20	849
21	101
21	234
21	285
21	416
21	505
21	594
21	694
21	730
21	919
21	959
21	962
21	968
21	990
21	992
21	994
21	996
21	997
21	998
21	999
22	153
22	234
22	418
22	609
22	694
22	727
22	730
22	734
22	829
22	944
22	959
22	968
22	990
22	992
22	994
22	996
22	997
22	998
22	999
22	1000
23	184
23	224
23	522
23	556
23	633
23	663
23	692
23	767
23	794
23	799
23	806
23	810
23	862
23	869
23	874
24	1
24	277
24	321
24	326
24	343
24	578
24	647
24	733
24	782
24	783
24	788
24	856
24	877
24	905
24	914
25	203
25	484
25	525
25	572
25	588
25	687
25	771
25	796
25	812
25	821
25	839
25	856
25	880
25	942
26	20
26	262
26	457
26	528
26	550
26	581
26	589
26	638
26	643
26	676
26	759
26	762
26	837
26	936
27	395
27	590
27	665
27	712
27	721
27	760
27	800
27	809
27	888
27	898
27	920
27	933
27	948
27	960
27	969
28	312
28	373
28	380
28	426
28	448
28	490
28	673
28	739
28	838
28	873
28	920
28	926
28	935
28	972
29	12
29	44
29	296
29	310
29	458
29	469
29	483
29	604
29	614
29	723
29	826
29	830
29	851
29	918
30	60
30	334
30	603
30	665
30	712
30	800
30	808
30	824
30	841
30	898
30	933
30	948
30	960
30	969
30	975
31	114
31	148
31	156
31	253
31	424
31	515
31	520
31	654
31	790
31	815
31	910
31	919
31	923
31	928
32	195
32	303
32	315
32	551
32	605
32	627
32	685
32	737
32	784
32	850
32	879
32	904
32	916
32	931
33	229
33	263
33	270
33	376
33	400
33	534
33	626
33	651
33	787
33	815
33	941
33	957
33	965
33	970
34	369
34	456
34	529
34	537
34	563
34	565
34	669
34	708
34	718
34	738
34	811
34	865
34	893
34	939
35	166
35	200
35	379
35	460
35	507
35	602
35	711
35	722
35	897
35	942
35	964
35	971
35	972
35	976
35	988
35	993
35	995
36	274
36	332
36	439
36	450
36	489
36	599
36	685
36	697
36	707
36	763
36	764
36	819
36	864
36	981
37	210
37	287
37	428
37	434
37	439
37	494
37	517
37	564
37	668
37	726
37	766
37	900
37	945
37	958
37	982
38	8
38	96
38	252
38	496
38	598
38	747
38	775
38	813
38	834
38	881
38	913
38	918
38	929
38	952
39	330
39	648
39	713
39	746
39	875
39	892
39	912
39	917
39	938
39	954
39	955
39	963
39	967
39	974
39	975
39	977
39	986
40	93
40	116
40	264
40	344
40	455
40	615
40	699
40	844
40	858
40	864
40	880
40	882
40	895
40	956
40	984
41	3
41	186
41	219
41	307
41	403
41	434
41	540
41	610
41	820
41	869
41	900
41	945
41	951
41	958
42	4
42	99
42	121
42	471
42	530
42	704
42	732
42	802
42	930
42	935
42	943
42	984
42	985
42	989
42	991
43	32
43	303
43	335
43	354
43	627
43	631
43	671
43	695
43	737
43	822
43	850
43	868
43	879
43	904
43	931
44	139
44	358
44	389
44	409
44	427
44	462
44	532
44	723
44	745
44	752
44	826
44	851
44	898
44	959
45	90
45	134
45	146
45	330
45	388
45	580
45	660
45	679
45	801
45	907
45	912
45	917
45	938
45	954
45	955
45	963
45	967
45	974
45	975
45	977
45	986
46	177
46	189
46	289
46	302
46	442
46	502
46	647
46	682
46	735
46	741
46	810
46	831
46	852
46	979
46	982
47	339
47	354
47	451
47	714
47	724
47	814
47	817
47	884
47	911
47	924
47	949
47	950
47	953
47	978
47	980
48	59
48	85
48	201
48	387
48	612
48	616
48	742
48	857
48	906
48	932
48	946
48	947
48	973
48	981
48	983
48	987
49	64
49	197
49	430
