1	6
1	39
1	70
1	245
1	327
1	413
1	464
1	515
1	550
1	750
1	835
1	904
1	940
1	971
1	993
2	106
2	214
2	215
2	232
2	376
2	467
2	474
2	475
2	535
2	636
2	700
2	704
2	765
2	833
2	857
3	327
3	362
3	433
3	611
3	660
3	670
3	740
3	835
3	880
3	904
3	934
3	946
3	958
3	971
3	993
4	49
4	321
4	389
4	531
4	564
4	594
4	635
4	693
4	727
4	886
4	901
4	954
4	965
4	976
4	990
4	995
4	997
4	998
4	999
4	1000
5	8
5	144
5	240
5	253
5	277
5	357
5	547
5	569
5	680
5	716
5	775
5	801
5	805
5	850
5	856
5	890
6	162
6	251
6	362
6	413
6	464
6	550
6	565
6	660
6	670
6	737
6	787
6	835
6	904
6	971
6	993
7	50
7	196
7	343
7	500
7	533
7	551
7	570
7	614
7	623
7	703
7	721
7	745
7	780
7	792
7	899
7	956
8	279
8	297
8	497
8	581
8	601
8	680
8	716
8	775
8	787
8	805
8	850
8	855
8	856
8	878
8	890
9	204
9	241
9	409
9	521
9	620
9	628
9	809
9	818
9	884
9	896
9	898
9	921
9	926
9	940
9	942
9	946
10	70
10	129
10	236
10	408
10	443
10	468
10	471
10	488
10	650
10	785
10	813
10	821
10	823
10	855
10	858
10	946
11	88
11	288
11	638
11	641
11	668
11	710
11	751
11	817
11	892
11	909
11	919
11	931
11	945
11	964
11	969
11	992
12	37
12	45
12	65
12	151
12	219
12	287
12	296
12	498
12	501
12	541
12	748
12	819
12	843
12	867
12	894
13	190
13	218
13	341
13	499
13	559
13	563
13	582
13	724
13	806
13	861
13	874
13	877
13	918
13	923
13	925
13	927
14	68
14	114
14	353
14	434
14	712
14	777
14	882
14	911
14	922
14	929
14	948
14	957
14	961
14	963
14	966
14	975
14	987
14	994
15	121
15	182
15	358
15	397
15	418
15	442
15	447
15	463
15	516
15	576
15	592
15	644
15	652
15	654
15	707
15	764
16	88
16	242
16	288
16	494
16	751
16	810
16	846
16	847
16	892
16	909
16	919
16	931
16	945
16	964
16	969
17	91
17	155
17	384
17	462
17	575
17	603
17	708
17	773
17	781
17	798
17	804
17	845
17	866
17	952
17	1000
18	225
18	611
18	647
18	665
18	685
18	738
18	763
18	769
18	820
18	831
18	869
18	870
18	893
18	928
18	935
19	307
19	419
19	454
19	493
19	572
19	588
19	602
19	728
19	742
19	795
19	854
19	871
19	955
19	962
19	983
20	55
20	321
20	383
20	389
20	522
20	553
20	635
20	723
20	786
20	886
20	901
20	913
20	917
20	937
20	953
20	965
20	976
20	990
20	995
20	997
20	998
20	999
20	1000
21	76
21	167
21	536
21	663
21	690
21	807
21	862
21	900
21	920
21	924
21	928
21	934
21	943
21	956
21	978
22	12
22	156
22	225
22	357
22	465
22	532
22	589
22	596
22	687
22	694
22	731
22	754
22	793
22	808
22	822
22	838
23	240
23	350
23	484
23	497
23	601
23	716
23	740
23	775
23	801
23	827
23	850
23	856
23	877
23	886
23	890
24	110
24	208
24	266
24	282
24	331
24	816
24	832
24	853
24	859
24	910
24	930
24	959
24	979
24	989
24	992
25	52
25	349
25	484
25	528
25	678
25	832
25	834
25	840
25	853
25	910
25	930
25	932
25	979
25	989
25	992
26	94
26	327
26	330
26	362
26	379
26	563
26	565
26	633
26	740
26	750
26	880
26	904
26	930
26	971
26	993
27	49
27	329
27	359
27	522
27	701
27	786
27	901
27	913
27	937
27	954
27	965
27	976
27	990
27	995
27	997
27	998
27	999
27	1000
28	298
28	378
28	407
28	450
28	470
28	573
28	615
28	648
28	752
28	799
28	815
28	848
28	865
28	878
28	899
29	120
29	142
29	157
29	161
29	168
29	302
29	325
29	443
29	498
29	590
29	714
29	756
29	812
29	839
29	899
30	54
30	179
30	307
30	574
30	656
30	728
30	742
30	851
30	854
30	871
30	891
30	933
30	936
30	955
30	962
30	983
31	8
31	29
31	61
31	157
31	247
31	300
31	364
31	385
31	401
31	426
31	496
31	624
31	777
31	839
31	967
32	171
32	346
32	355
32	548
32	552
32	639
32	646
32	685
32	763
32	820
32	831
32	842
32	843
32	869
32	870
32	893
33	79
33	361
33	477
33	584
33	599
33	679
33	726
33	782
33	824
33	863
33	872
33	883
33	947
33	950
33	970
33	973
34	136
34	398
34	567
34	583
34	690
34	767
34	807
34	900
34	920
34	924
34	928
34	934
34	943
34	956
34	978
35	353
35	453
35	483
35	490
35	506
35	712
35	715
35	788
35	882
35	912
35	929
35	948
35	957
35	961
35	963
35	966
35	975
35	987
35	994
36	290
36	601
36	605
36	628
36	640
36	680
36	685
36	716
36	740
36	775
36	805
36	850
36	890
36	901
36	951
37	74
37	207
37	296
37	383
37	501
37	585
37	748
37	762
37	819
37	843
37	867
37	871
37	885
37	891
37	894
37	975
38	133
38	217
38	311
38	318
38	346
38	605
38	611
38	646
38	738
38	763
38	769
38	820
38	831
38	869
38	870
38	893
39	233
39	245
39	313
39	413
39	565
39	633
39	660
39	676
39	724
39	750
39	755
39	787
39	835
39	852
39	880
39	993
40	66
40	343
40	377
40	500
40	522
40	533
40	551
40	570
40	598
40	614
40	703
40	721
40	780
40	792
40	861
40	921
41	71
41	169
41	506
41	539
41	684
41	788
41	882
41	911
41	922
41	929
41	948
41	957
41	961
41	963
41	966
41	975
41	987
41	994
42	135
42	161
42	295
42	297
42	334
42	396
42	497
42	534
42	556
42	606
42	696
42	761
42	776
42	779
42	827
42	851
43	358
43	405
43	477
43	561
43	599
43	741
43	756
43	824
43	863
43	872
43	881
43	883
43	947
43	950
43	970
43	973
44	140
44	152
44	224
44	306
44	310
44	543
44	597
44	669
44	673
44	711
44	803
44	850
44	873
44	878
44	887
44	935
45	74
45	207
45	271
45	530
45	585
45	634
45	665
45	668
45	733
45	734
45	819
45	843
45	867
45	885
45	943
46	170
46	202
46	372
46	415
46	526
46	661
46	688
46	695
46	837
46	939
46	941
46	951
46	968
46	974
46	977
46	982
46	985
47	81
47	146
47	415
47	520
47	577
47	649
47	729
47	743
47	758
47	760
47	789
47	791
47	794
47	796
47	935
48	315
48	348
48	422
48	492
48	524
48	529
48	580
48	659
48	662
48	774
48	776
48	797
48	826
48	841
48	843
48	864
49	522
49	672
49	693
49	727
49	757
49	901
49	913
49	917
49	937
49	953
49	965
49	990
49	995
49	997
49	998
49	999
49	1000
50	7
50	193
50	286
50	343
50	500
50	533
50	570
50	576
50	614
50	623
50	683
50	703
50	721
50	792
50	930
50	956
51	93
51	216
51	563
51	587
51	724
51	806
51	861
51	874
51	876
51	877
51	906
51	908
51	918
51	923
51	925
51	927
52	24
52	168
52	282
52	380
52	452
52	489
52	816
52	832
52	902
52	930
52	932
52	959
52	979
52	989
52	992
53	91
53	155
53	257
53	462
53	473
53	505
53	607
53	618
53	708
53	773
53	781
53	798
53	804
53	845
53	866
54	158
54	249
54	293
54	466
54	556
54	657
54	673
54	705
54	735
54	854
54	871
54	891
54	933
54	962
54	983
55	4
55	20
55	95
55	553
55	786
55	886
55	901
55	913
55	917
55	937
55	953
55	954
55	965
55	976
55	990
55	997
55	998
55	1000
56	127
56	315
56	345
56	529
56	622
56	662
56	664
56	665
56	667
56	774
56	797
56	826
56	841
56	864
56	969
57	62
57	200
57	206
57	437
57	451
57	694
57	720
57	852
57	860
57	944
57	981
57	984
57	986
57	988
57	991
57	996
58	186
58	335
58	438
58	441
58	445
58	509
58	513
58	555
58	608
58	621
58	640
58	666
58	713
58	732
58	810
58	825
59	114
59	453
59	506
59	609
59	882
59	897
59	911
59	912
59	922
59	929
59	957
59	961
59	963
59	966
59	975
59	987
59	994
60	353
60	412
60	465
60	712
60	788
60	897
60	911
60	922
60	929
60	948
60	957
60	961
60	963
60	966
60	975
60	987
60	994
61	23
61	31
61	221
61	300
61	385
61	390
61	496
61	590
61	624
61	633
61	714
61	726
61	790
61	839
61	957
62	111
62	267
62	351
62	523
62	778
62	811
62	836
62	849
62	860
62	944
62	972
62	981
62	984
62	986
62	988
62	991
62	996
63	164
63	333
63	437
63	778
63	811
63	836
63	849
63	852
63	860
63	944
63	972
63	981
63	984
63	986
63	988
63	991
63	996
64	108
64	181
64	201
64	432
64	463
64	540
64	549
64	639
64	655
64	689
64	747
64	829
64	889
64	905
64	907
64	914
65	130
65	450
65	530
65	541
65	585
65	665
65	733
65	734
65	762
65	819
65	884
65	885
65	894
65	962
65	993
66	40
66	177
66	217
66	315
66	324
66	388
66	483
66	500
66	550
66	614
66	721
66	737
66	780
66	792
66	948
67	214
67	232
67	436
67	467
67	474
67	475
67	480
67	674
67	700
67	702
67	765
67	772
67	833
67	857
67	953
67	976
68	114
68	289
68	414
68	472
68	506
68	609
68	684
68	715
68	882
68	897
68	912
68	922
68	948
68	957
68	963
68	966
68	975
68	987
68	994
69	16
69	178
69	298
69	328
69	417
69	444
69	593
69	616
69	783
69	799
69	815
69	842
69	848
69	878
69	899
70	10
70	128
70	129
70	236
70	381
70	471
70	650
70	785
70	813
70	821
70	823
70	826
70	855
70	858
70	931
70	948
71	68
71	353
71	414
71	469
71	490
71	539
71	882
71	897
71	911
71	922
71	929
71	948
71	957
71	961
71	963
71	966
71	975
71	987
71	994
72	105
72	140
72	333
72	578
72	595
72	691
72	694
72	717
72	836
72	944
72	972
72	981
72	984
72	986
72	988
72	991
72	996
73	179
73	317
73	337
73	391
73	493
73	556
73	645
73	728
73	851
73	854
73	871
73	891
73	933
73	936
73	955
73	983
74	37
74	124
74	219
74	466
74	501
74	530
74	621
74	662
74	683
74	762
74	819
74	843
74	885
74	894
74	994
75	242
75	268
75	486
75	552
75	617
75	699
75	777
75	803
75	828
75	873
75	876
75	887
75	935
75	940
75	977
76	537
76	567
76	583
76	610
76	632
76	767
76	807
76	862
76	900
76	920
76	924
76	928
76	934
76	943
76	956
76	978
77	531
77	723
77	757
77	786
77	886
77	901
77	913
77	917
77	937
77	953
77	954
77	965
77	976
77	990
77	995
77	997
77	998
77	999
77	1000
78	50
78	377
78	551
78	566
78	570
78	587
78	614
78	623
78	703
78	780
78	786
78	792
78	913
78	941
78	994
79	191
79	228
79	424
79	477
79	571
79	651
79	686
79	741
79	756
79	824
79	883
79	947
79	950
79	970
79	973
80	195
80	349
80	458
80	525
80	761
80	816
80	834
80	840
80	859
80	902
80	910
80	930
80	979
80	989
80	992
81	143
81	146
81	272
81	375
81	414
81	502
81	577
81	658
81	729
81	730
81	743
81	758
81	760
81	791
81	794
81	796
82	152
82	239
82	303
82	360
82	404
82	486
82	557
82	597
82	669
82	697
82	699
82	711
82	935
82	955
82	976
83	35
83	71
83	434
83	506
83	539
83	715
83	788
83	897
83	911
83	912
83	922
83	929
83	948
83	957
83	961
83	963
83	975
83	987
83	994
84	163
84	182
84	301
84	386
84	394
84	592
84	630
84	652
84	654
84	707
84	764
84	787
84	829
84	870
84	967
85	226
85	448
85	449
85	532
85	681
85	771
85	895
85	903
85	915
85	938
85	949
85	952
85	958
85	960
85	967
85	980
86	8
86	160
86	253
86	370
86	422
86	453
86	497
86	547
86	581
86	801
86	811
86	850
86	856
86	871
86	890
86	958
87	527
87	628
87	631
87	637
87	736
87	800
87	809
87	818
87	884
87	896
87	898
87	921
87	926
87	940
87	942
87	946
88	210
88	244
88	340
88	516
88	641
88	710
88	844
88	846
88	847
88	892
88	909
88	919
88	931
88	945
88	964
88	969
89	18
89	92
89	311
89	548
89	605
89	612
89	639
89	646
89	685
89	738
89	763
89	769
89	869
89	870
89	893
90	58
90	69
90	74
90	374
90	435
90	439
90	441
90	509
90	555
90	608
90	713
90	732
90	825
90	838
90	969
91	155
91	352
91	384
91	505
91	607
91	618
91	708
91	781
91	798
91	799
91	804
91	845
91	866
91	937
91	938
91	950
92	89
92	141
92	263
92	270
92	311
92	548
92	612
92	646
92	647
92	687
92	738
92	763
92	869
92	870
92	893
92	949
93	154
93	481
93	582
93	675
93	744
93	806
93	828
93	861
93	874
93	876
93	906
93	908
93	918
93	923
93	925
93	927
94	26
94	328
94	431
94	464
94	507
94	550
94	574
94	660
94	670
94	737
94	750
94	892
94	960
94	966
94	971
94	993
95	27
95	149
95	153
95	171
95	531
95	564
95	594
95	635
95	693
95	757
95	917
95	937
95	953
95	954
95	965
95	976
95	990
95	995
95	997
95	998
95	999
95	1000
96	67
96	215
96	399
96	436
96	467
96	474
96	674
96	702
96	704
96	765
96	766
96	833
96	841
96	900
96	960
97	189
97	272
97	300
97	302
97	385
97	390
97	624
97	714
97	743
97	839
97	890
97	935
97	967
97	974
97	983
98	85
98	180
98	248
98	449
98	634
98	770
98	802
98	868
98	879
98	895
98	915
98	938
98	949
98	952
98	958
98	960
98	967
99	226
99	254
99	373
99	681
99	814
99	868
99	895
99	903
99	915
99	938
99	949
99	952
99	958
99	960
99	967
99	980
100	144
100	148
100	210
100	242
100	706
100	751
100	810
100	817
100	846
100	892
100	909
100	919
100	931
100	945
100	964
100	969
101	105
101	140
101	200
101	206
101	351
101	437
101	523
101	836
101	852
101	944
101	972
101	981
101	984
101	986
101	988
101	991
101	996
102	4
102	149
102	171
102	329
102	383
102	594
102	693
102	709
102	723
102	786
102	901
102	937
102	965
102	976
102	990
102	995
102	997
102	998
102	999
102	1000
103	220
103	363
103	415
103	429
103	626
103	643
103	682
103	688
103	837
103	875
103	888
103	939
103	941
103	951
103	977
103	982
104	25
104	80
104	110
104	208
104	274
104	484
104	525
104	678
104	816
104	832
104	932
104	959
104	979
104	989
104	992
105	206
105	211
105	267
105	333
105	423
105	523
105	591
105	720
105	778
105	852
105	860
105	972
105	984
105	988
105	991
105	996
106	67
106	339
106	376
106	475
106	636
106	647
106	673
106	674
106	700
106	702
106	765
106	766
106	833
106	848
106	857
106	944
107	43
107	79
107	358
107	562
107	593
107	651
107	679
107	686
107	726
107	756
107	840
107	863
107	947
107	970
107	973
107	982
108	64
108	112
108	181
108	432
108	600
108	608
108	692
108	722
108	739
108	812
108	829
108	889
108	905
108	907
108	914
108	961
109	188
109	230
109	274
109	331
109	356
109	784
109	834
109	840
109	853
109	902
109	910
109	930
109	932
109	959
109	989
109	992
110	116
110	194
110	331
110	411
110	452
110	525
110	761
110	784
110	840
110	853
110	910
110	932
110	959
110	979
110	989
110	992
111	105
111	177
111	273
111	333
111	479
111	694
111	717
111	836
111	852
111	944
111	981
111	984
111	986
111	988
111	991
111	996
112	64
112	221
112	223
112	549
112	560
112	600
112	655
112	689
112	739
112	812
112	829
112	889
112	905
112	907
112	914
113	75
113	82
113	165
113	239
113	303
113	364
113	543
113	546
113	552
113	597
113	669
113	683
113	697
113	711
113	887
114	41
114	59
114	289
114	410
114	414
114	483
114	490
114	506
114	684
114	712
114	777
114	922
114	929
114	948
114	961
114	963
114	966
114	987
115	33
115	361
115	561
115	566
115	613
115	679
115	726
115	782
115	824
115	863
115	872
115	881
115	883
115	947
115	970
115	973
116	283
116	331
116	349
116	484
116	832
116	834
116	853
116	859
116	902
116	910
116	932
116	959
116	979
116	989
116	992
117	156
117	276
117	318
117	348
117	495
117	589
117	596
117	627
117	687
117	754
117	793
117	808
117	822
117	838
117	962
118	260
118	481
118	582
118	675
118	724
118	744
118	806
118	861
118	876
118	877
118	906
118	908
118	918
118	923
118	925
118	927
119	30
119	419
119	454
119	466
119	487
119	705
119	735
119	746
119	795
119	851
119	871
119	891
119	933
119	962
119	983
120	29
120	31
120	61
120	136
120	189
120	298
120	302
120	390
120	496
120	624
120	686
120	788
120	839
120	954
120	979
121	15
121	246
121	378
121	394
121	408
121	442
121	447
121	463
121	576
121	630
121	644
121	652
121	654
121	707
121	764
122	223
122	399
122	540
122	554
122	600
122	655
122	689
122	722
122	747
122	812
122	829
122	889
122	905
122	907
122	914
123	100
123	210
123	706
123	710
123	810
123	817
123	844
123	846
123	847
123	892
123	909
123	919
123	931
123	945
123	964
123	969
124	42
124	234
124	264
124	295
124	534
124	558
124	568
124	776
124	779
124	827
124	868
124	912
124	933
124	964
124	974
125	320
125	324
125	542
125	634
125	770
125	771
125	814
125	879
125	895
125	903
125	915
125	938
125	952
125	958
125	960
125	967
125	980
126	13
126	190
126	559
126	675
126	724
126	744
126	828
126	874
126	876
126	877
126	906
126	908
126	918
126	923
126	925
126	927
127	56
127	258
127	278
127	315
127	345
127	524
127	580
127	659
127	664
127	667
127	741
127	797
127	826
127	840
127	841
127	864
128	170
128	202
128	372
128	420
128	476
128	526
128	671
128	719
128	768
128	888
128	916
128	939
128	941
128	951
128	968
128	974
128	977
128	982
128	985
129	10
129	70
129	166
129	284
129	285
129	338
129	460
129	461
129	468
129	650
129	785
129	813
129	821
129	823
129	855
129	858
130	12
130	37
130	132
130	271
130	518
130	585
130	665
130	668
130	733
130	748
130	819
130	867
130	885
130	894
130	967
130	982
131	269
131	395
131	401
131	584
131	590
131	624
131	672
131	714
131	794
131	839
131	859
131	879
131	928
131	988
131	990
132	142
132	184
132	501
132	665
132	682
132	683
132	733
132	734
132	748
132	819
132	822
132	843
132	867
132	885
132	894
132	988
133	46
133	103
133	363
133	367
133	415
133	456
133	579
133	682
133	719
133	837
133	875
133	888
133	916
133	951
133	968
133	974
133	977
133	982
133	985
134	148
134	514
134	517
134	638
134	641
134	706
134	710
134	810
134	844
134	847
134	892
134	909
134	931
134	945
134	964
134	969
135	238
135	264
135	326
135	534
135	586
135	698
135	728
135	744
135	759
135	776
135	779
135	842
135	872
135	896
135	930
136	76
136	198
136	299
136	398
136	491
136	583
136	663
136	718
136	790
136	807
136	862
136	900
136	920
136	928
136	934
136	943
137	85
137	98
137	373
137	460
137	519
137	542
137	770
137	868
137	895
137	903
137	949
137	952
137	958
137	960
137	967
137	980
138	311
138	316
138	375
138	520
138	649
138	658
138	729
138	743
138	758
138	760
138	789
138	791
138	794
138	796
138	966
139	9
139	312
139	488
139	503
139	631
139	736
139	759
139	800
139	809
139	884
139	896
139	921
139	926
139	940
139	942
139	946
140	63
140	72
140	267
140	333
140	428
140	437
140	578
140	811
140	852
140	860
140	972
140	981
140	984
140	986
140	988
140	996
141	18
141	186
141	217
141	322
141	548
141	611
141	612
141	639
141	685
141	763
141	769
141	820
141	831
141	870
141	893
142	157
142	247
142	269
142	302
142	325
142	401
142	426
142	579
142	590
142	714
142	733
142	839
142	920
142	980
142	996
143	138
143	146
143	272
143	316
143	577
143	649
143	658
143	729
143	743
143	758
143	760
143	789
